trading_date,rv_5m,rsv_pos_5m,rsv_neg_5m,day_session_rv,night_session_rv,n_5m_returns,valid_5m_bars,session_coverage_ratio,source_file_sha256,transform_version
2006-08-04,2.7562481931516488e-05,1.0407968712769438e-05,1.7154513218747054e-05,2.7562481931516488e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-07,9.346783450986951e-05,2.2305482423030835e-05,7.116235208683865e-05,9.346783450986951e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-08,7.983051350142644e-05,6.000077802218347e-05,1.982973547924297e-05,7.983051350142644e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-09,0.00012976339572661757,0.00010004244765534212,2.9720948071275444e-05,0.00012976339572661757,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-10,9.379529696481746e-05,3.5943344708234306e-05,5.785195225658314e-05,9.379529696481746e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-11,3.5475581171193244e-05,1.5587389745211336e-05,1.988819142598191e-05,3.5475581171193244e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-14,9.895173986381382e-05,8.22413661189012e-05,1.6710373744912654e-05,9.895173986381382e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-15,2.8218669582831834e-05,1.5507343063592466e-05,1.2711326519239373e-05,2.8218669582831834e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-16,3.434308230133912e-05,2.130593948905886e-05,1.3037142812280264e-05,3.434308230133912e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-17,3.707499995694305e-05,1.0368296287849423e-05,2.6706703669093624e-05,3.707499995694305e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-18,4.421064526020504e-05,2.8405135001336963e-05,1.580551025886808e-05,4.421064526020504e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-21,4.7390444141039835e-05,1.8764219534780497e-05,2.8626224606259346e-05,4.7390444141039835e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-22,5.969425909969517e-05,4.579328968459159e-05,1.3900969415103581e-05,5.969425909969517e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-23,5.0800313966905685e-05,2.1849914949399373e-05,2.8950399017506325e-05,5.0800313966905685e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-24,6.958289685270789e-05,2.2534743341317165e-05,4.704815351139075e-05,6.958289685270789e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-25,9.26263946691447e-05,5.431058610162969e-05,3.831580856751498e-05,9.26263946691447e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-28,9.672200524337016e-05,2.623477312497295e-05,7.048723211839721e-05,9.672200524337016e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-29,5.09695595953591e-05,2.4086912374365616e-05,2.6882647220993475e-05,5.09695595953591e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-30,6.129593175636509e-05,2.9651479294193037e-05,3.164445246217202e-05,6.129593175636509e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-08-31,9.286204470434477e-05,7.439216436807224e-05,1.8469880336272517e-05,9.286204470434477e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-01,3.8457483039037366e-05,2.071372292825268e-05,1.7743760110784674e-05,3.8457483039037366e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-04,3.2845031360071415e-05,2.1846944455055477e-05,1.0998086905015933e-05,3.2845031360071415e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-05,4.487351851377701e-05,2.3783017494529214e-05,2.1090501019247787e-05,4.487351851377701e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-06,3.739764382259598e-05,1.390047697728685e-05,2.349716684530912e-05,3.739764382259598e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-07,5.412759791093236e-05,2.1619030038132986e-05,3.250856787279936e-05,5.412759791093236e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-08,0.00010915004243557164,7.798470920724914e-05,3.116533322832252e-05,0.00010915004243557164,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-11,8.623740621018716e-05,1.6242882221401782e-05,6.99945239887854e-05,8.623740621018716e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-12,0.00011564877292980871,4.145297323713841e-05,7.41957996926703e-05,0.00011564877292980871,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-13,6.356633938983998e-05,2.1895288251360812e-05,4.167105113847917e-05,6.356633938983998e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-14,7.898885252531698e-05,5.5997814734945585e-05,2.2991037790371385e-05,7.898885252531698e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-15,3.8963415179165515e-05,2.344008124367666e-05,1.5523333935488863e-05,3.8963415179165515e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-19,6.632099137748052e-05,2.727019748835519e-05,3.905079388912536e-05,6.632099137748052e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-20,9.129084760232555e-05,4.615521711127024e-05,4.5135630491055294e-05,9.129084760232555e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-21,5.9868280784036514e-05,3.4093173222245894e-05,2.5775107561790624e-05,5.9868280784036514e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-22,4.7807659748618216e-05,2.0210125211288025e-05,2.759753453733018e-05,4.7807659748618216e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-25,6.95847149731708e-05,5.1523814476775704e-05,1.8060900496395116e-05,6.95847149731708e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-26,4.857955513450812e-05,2.5703323309643287e-05,2.2876231824864822e-05,4.857955513450812e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-27,5.791375626361125e-05,4.3569252321630775e-05,1.4344503941980463e-05,5.791375626361125e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-28,4.583093562308383e-05,2.4307659719539305e-05,2.1523275903544525e-05,4.583093562308383e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-09-29,2.298782809789576e-05,1.371777886668771e-05,9.270049231208048e-06,2.298782809789576e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-02,3.347366493986666e-05,1.9163118958224208e-05,1.431054598164244e-05,3.347366493986666e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-03,2.024026081088692e-05,1.17785169408704e-05,8.461743870016512e-06,2.024026081088692e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-04,6.509015143873852e-05,2.1750202430236876e-05,4.333994900850165e-05,6.509015143873852e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-05,4.5683791338028366e-05,2.9377527847097842e-05,1.6306263490930524e-05,4.5683791338028366e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-06,2.656608819894311e-05,1.44405680491969e-05,1.2125520149746202e-05,2.656608819894311e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-10,9.812456469112489e-05,4.6934221887023e-05,5.119034280410185e-05,9.812456469112489e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-11,8.992899110672238e-05,4.935886465884487e-05,4.0570126447877525e-05,8.992899110672238e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-12,4.313563742577693e-05,2.702977270329179e-05,1.6105864722485137e-05,4.313563742577693e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-13,3.1910644425842595e-05,1.7235409581594508e-05,1.4675234844248084e-05,3.1910644425842595e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-16,1.2440219141045645e-05,7.431618283299464e-06,5.008600857746186e-06,1.2440219141045645e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-17,2.1675208983779807e-05,1.0119774935766387e-05,1.155543404801342e-05,2.1675208983779807e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-18,3.24484406264827e-05,2.301686071305317e-05,9.431579913429524e-06,3.24484406264827e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-19,4.005242002382835e-05,1.5394167529050025e-05,2.4658252494778317e-05,4.005242002382835e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-20,2.4504320375540954e-05,1.501489000083817e-05,9.489430374702785e-06,2.4504320375540954e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-23,3.447065028968175e-05,2.3766626412466114e-05,1.0704023877215642e-05,3.447065028968175e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-24,3.084955288242034e-05,1.3039780375450675e-05,1.7809772506969667e-05,3.084955288242034e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-25,2.551323822358015e-05,8.760080484910853e-06,1.6753157738669305e-05,2.551323822358015e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-26,2.6481916137574277e-05,1.2705204609081254e-05,1.3776711528493036e-05,2.6481916137574277e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-27,5.47077096171371e-05,1.1996305177817246e-05,4.2711404439319855e-05,5.47077096171371e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-30,2.940486607009299e-05,7.0557355430771816e-06,2.234913052701581e-05,2.940486607009299e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-10-31,7.150543914741026e-05,3.701490881373706e-05,3.449053033367322e-05,7.150543914741026e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-01,6.376951681399268e-05,3.62003249252778e-05,2.756919188871489e-05,6.376951681399268e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-02,6.505340609032154e-05,3.221354905205214e-05,3.283985703826942e-05,6.505340609032154e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-06,3.7293770989680116e-05,2.4401113540908916e-05,1.28926574487712e-05,3.7293770989680116e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-07,3.224985504282334e-05,1.4278581797316862e-05,1.7971273245506484e-05,3.224985504282334e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-08,5.702510090938408e-05,1.3611925364059215e-05,4.341317554532487e-05,5.702510090938408e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-09,5.897347930313443e-05,2.795808785115522e-05,3.101539145197921e-05,5.897347930313443e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-10,0.00013114039515464313,4.903554265498369e-05,8.210485249965946e-05,0.00013114039515464313,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-13,4.7247042139607345e-05,2.1137253184862457e-05,2.6109788954744905e-05,4.7247042139607345e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-14,4.800665075047624e-05,2.96235463562993e-05,1.8383104394176958e-05,4.800665075047624e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-15,2.6129522342247418e-05,9.491907216166273e-06,1.6637615126081138e-05,2.6129522342247418e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-16,3.5213044946028775e-05,1.2589586703085699e-05,2.2623458242943076e-05,3.5213044946028775e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-17,6.9540083288375e-05,2.9736555819126538e-05,3.98035274692485e-05,6.9540083288375e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-20,8.567880945033445e-05,2.4485147852864395e-05,6.119366159747007e-05,8.567880945033445e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-21,4.7767539091769114e-05,1.6466416053089876e-05,3.130112303867924e-05,4.7767539091769114e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-22,3.730162679986817e-05,2.599947664285583e-05,1.130215015701233e-05,3.730162679986817e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-24,5.5225947684187974e-05,1.8188810023743643e-05,3.7037137660444335e-05,5.5225947684187974e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-27,5.5516632009371556e-05,4.5739727085249515e-05,9.77690492412204e-06,5.5516632009371556e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-28,3.808771944143618e-05,2.4664920521244905e-05,1.3422798920191267e-05,3.808771944143618e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-29,3.135965341388912e-05,2.2328090736746218e-05,9.031562677142911e-06,3.135965341388912e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-11-30,3.511262105960135e-05,2.2911849531973053e-05,1.2200771527628289e-05,3.511262105960135e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-01,3.744011671403493e-05,2.759292736729957e-05,9.847189346735362e-06,3.744011671403493e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-04,5.164461358943564e-05,2.2839474704310036e-05,2.8805138885125588e-05,5.164461358943564e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-05,4.0689963106890215e-05,1.3517771193434085e-05,2.7172191913456145e-05,4.0689963106890215e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-06,2.612559154906722e-05,1.5399716462045114e-05,1.0725875087022103e-05,2.612559154906722e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-07,3.1135361133396475e-05,1.491810862482318e-05,1.621725250857329e-05,3.1135361133396475e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-08,9.226852041032702e-05,3.838477669564876e-05,5.388374371467825e-05,9.226852041032702e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-11,3.1117184162607114e-05,1.725774063376234e-05,1.385944352884478e-05,3.1117184162607114e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-12,2.1012770552827753e-05,1.2442709694897465e-05,8.570060857930296e-06,2.1012770552827753e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-13,1.9414443769127793e-05,9.386375378648646e-06,1.0028068390479148e-05,1.9414443769127793e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-14,1.4038553216393216e-05,1.0302805540148424e-05,3.73574767624479e-06,1.4038553216393216e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-15,2.0347702142121975e-05,1.0394966489361291e-05,9.952735652760677e-06,2.0347702142121975e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-18,9.8908367559233e-06,3.991181296425754e-06,5.899655459497543e-06,9.8908367559233e-06,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-19,2.873892295498233e-05,1.0613185137255473e-05,1.8125737817726857e-05,2.873892295498233e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-20,3.65659368790922e-05,2.6687641016507243e-05,9.878295862584963e-06,3.65659368790922e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-21,2.8074220959729926e-05,1.4163407068513429e-05,1.3910813891216506e-05,2.8074220959729926e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-22,1.3914805755973732e-05,9.102696656671726e-06,4.81210909930201e-06,1.3914805755973732e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
2006-12-25,1.3847837419800106e-05,6.2407227589436675e-06,7.607114660856433e-06,1.3847837419800106e-05,0.0,56,58,1.0,397ded0c7d1ad61201d37a93bc2281acc2381a88e54fb0e71478569b305bee04,225LABO_MINI_RVRSV_V1
